Date,Open,High,Low,Close,Volume
2022-07-22,1137.5300002449842,1144.9467089844488,1135.254944336538,1138.9405517578125,10969995
2022-07-25,1122.7194053701078,1122.7194053701078,1093.3938930172108,1101.31103515625,23110452
2022-07-26,1101.629669898458,1112.003964591019,1097.193292295004,1101.8116455078125,11303288
2022-07-27,1101.1063409773997,1104.3141424256505,1092.938861823789,1100.76513671875,8655086
2022-07-28,1108.409232735442,1122.9468197968529,1101.5840648849116,1118.010009765625,12496073
2022-07-29,1126.018296934473,1145.3108414909532,1121.1497270683567,1141.8299560546875,15130683
2022-08-01,1146.2434528105707,1177.4573222630406,1140.9880650198957,1171.587646484375,15700044
2022-08-02,1170.5184018297261,1186.580275301345,1165.535977507085,1176.0467529296875,13917913
2022-08-03,1183.0311881851292,1187.5813002703721,1168.220637135406,1185.9205322265625,14250977
2022-08-04,1187.5814291745087,1191.1078085473182,1153.4555848310504,1170.2454833984375,14467127
2022-08-05,1172.1109326876474,1173.384882192994,1149.7925649671015,1153.0003662109375,13942438
2022-08-08,1151.6354129424305,1175.546309977684,1151.6354129424305,1168.0841064453125,10165178
2022-08-10,1172.5204636099309,1178.4356336498447,1163.4884798945134,1175.068603515625,10724688
2022-08-11,1184.4418001629217,1187.5358669102814,1174.0220116644236,1178.981689453125,8198226
2022-08-12,1178.6176057306407,1201.845973401522,1174.9321182963517,1198.046630859375,12650587
2022-08-16,1204.052862906299,1209.1035287580976,1195.4531911057852,1206.3734130859375,6607378
2022-08-17,1212.6071741819499,1218.0217913259337,1208.3072780583839,1212.6754150390625,6595965
2022-08-18,1214.2810405952932,1218.3894546289891,1205.24240897424,1214.87451171875,7410035
2022-08-19,1209.7159828214287,1215.0569809988342,1189.1507309375147,1193.213623046875,9460724
2022-08-22,1194.6517009933089,1201.1795211355932,1180.500282384016,1189.904052734375,9471680
2022-08-23,1184.1522321085429,1211.1768414672938,1182.9424687305054,1208.2552490234375,9678484
2022-08-24,1205.1968562417935,1218.846089361482,1203.0284828486285,1205.0369873046875,10369622
2022-08-25,1209.2367351350583,1215.6048071686444,1197.2080472965745,1201.52197265625,7871946
2022-08-26,1201.9554689456972,1209.715993824914,1190.0866510806784,1195.1080322265625,10742038
2022-08-29,1180.0436382797463,1211.9984634718257,1176.8710131510943,1185.818359375,19838975
2022-08-30,1193.282179919688,1207.5477042577893,1176.2091689010513,1204.2152099609375,23139054
2022-09-01,1178.9710757031155,1189.150886984996,1164.385933490136,1168.81396484375,19909939
2022-09-02,1168.8139049237643,1175.638520959865,1152.9734784565321,1155.1646728515625,12999345
2022-09-05,1155.3928563937116,1178.445978943139,1155.3928563937116,1173.10498046875,11327815
2022-09-06,1174.5658588505653,1189.6302455363334,1174.1093147173583,1185.4532470703125,10899618
2022-09-07,1175.478839783805,1184.563114237557,1173.1963605855797,1178.5601806640625,7488501
2022-09-08,1181.5272442598816,1185.978096162653,1173.6527344300007,1180.2261962890625,7057077
2022-09-09,1191.4561604892992,1191.4561604892992,1170.4573041604863,1172.8768310546875,8314850
2022-09-12,1173.447281793324,1192.3691689901582,1173.447281793324,1186.0009765625,7435419
2022-09-13,1195.1081207827935,1200.4491194045427,1187.3477160754526,1195.906982421875,8888657
2022-09-14,1175.4787801044877,1191.4561336808906,1174.451706778856,1181.572998046875,8678219
2022-09-15,1179.1307346574977,1188.5116835520153,1167.1476896556205,1169.8638916015625,10365600
2022-09-16,1161.213264147553,1165.4359048168926,1137.133067391258,1140.8763427734375,20217708
2022-09-19,1140.876367867208,1151.6040077939597,1132.7278822878002,1142.3599853515625,7580254
2022-09-20,1151.4898271317024,1158.4514907194557,1138.8220264150539,1142.54248046875,8411448
2022-09-21,1139.7579133773165,1156.3059159956042,1138.9590517800352,1145.6923828125,9207309
2022-09-22,1134.8505978968233,1142.6110027498532,1128.5053470017444,1134.896240234375,10308170
2022-09-23,1134.394179751921,1139.3927402184245,1112.0714541784876,1113.62353515625,9528051
2022-09-26,1092.8757978119418,1103.7176650883043,1084.2480670791438,1085.2523193359375,12479523
2022-09-27,1092.8528108642224,1107.4607728213189,1077.3776445528867,1093.8800048828125,16154822
2022-09-28,1077.491757249726,1085.5489575446488,1062.3132660155625,1064.7554931640625,16997059
2022-09-29,1077.3320028920632,1080.7556609643932,1055.8766040342564,1061.4915771484375,14671827
2022-09-30,1054.96372509037,1096.5048940159172,1054.96372509037,1085.4349365234375,18613024
2022-10-03,1091.7117072217247,1103.3294933419215,1078.7015883112226,1081.6688232421875,11852723
2022-10-04,1094.587668996287,1103.808870249341,1091.095426399377,1101.61767578125,8948850
2022-10-06,1108.8302224863316,1118.4165611455717,1103.8771842481965,1105.6802978515625,13352162
2022-10-07,1102.2795971833257,1115.6321543527151,1102.2795971833257,1110.359619140625,7714340
2022-10-10,1097.8743645838504,1103.6262649687026,1090.1139598954956,1098.2396240234375,6329527
2022-10-11,1101.9828714622417,1101.9828714622417,1073.269250949044,1076.3734130859375,9215177
2022-10-12,1073.6800455545388,1087.2379927529598,1069.6171531804475,1084.2935791015625,7417103
2022-10-13,1082.5360411069073,1092.8527780894253,1077.3776122421918,1087.7401123046875,7328492
2022-10-14,1102.4392445024225,1103.0555367494892,1081.4860325836341,1082.2164306640625,9106089
2022-10-17,1075.0496814411536,1101.982888862092,1069.845609321564,1099.5863037109375,16729355
2022-10-18,1105.634748048647,1124.3511243615108,1104.7902440911478,1118.9873046875,12415820
2022-10-19,1120.4709308445554,1153.9550179585947,1114.6277458530562,1138.4569091796875,19247142
2022-10-20,1134.3942113183082,1149.9150215278255,1134.3942113183082,1141.5155029296875,8717053
2022-10-21,1144.7565172867282,1148.9106943491454,1126.177188586748,1128.2769775390625,8243452
2022-10-24,1122.9817591091366,1142.3828937322883,1120.8363275575412,1132.043212890625,3370033
2022-10-25,1140.785075413764,1140.785075413764,1112.9387816840604,1114.559326171875,12233241
2022-10-27,1122.0686333408069,1126.8391025996318,1110.5649536618178,1118.941650390625,12513059
2022-10-28,1125.2641978503823,1157.2190279737692,1122.7306857391648,1153.1790771484375,17609592
2022-10-31,1159.957944449031,1169.065039404331,1155.9406944170403,1163.8837890625,12419943
2022-11-01,1186.8910882247426,1186.8910882247426,1144.8935003477782,1154.867919921875,13963166
2022-11-02,1155.986348539346,1164.1576549471247,1148.0890168960855,1162.08056640625,8981896
2022-11-03,1154.8680356681098,1168.4259835133787,1152.676841200972,1166.4173583984375,6693449
2022-11-04,1165.8467186255812,1186.8912175642852,1164.568612402097,1183.5816650390625,12575815
2022-11-07,1182.7827614663586,1191.5931814379082,1175.0223567357784,1189.904052734375,11789748
2022-11-09,1191.5931131291466,1196.9112902936065,1182.3489707407007,1188.7171630859375,11254205
2022-11-10,1182.3262632089597,1185.3163193750859,1170.0008998356418,1174.337646484375,5966242
2022-11-11,1186.8911590644095,1203.325056528256,1181.413233492101,1201.4078369140625,12310132
2022-11-14,1200.9285232071268,1206.0641314784764,1189.242152687652,1195.5875244140625,9043112
2022-11-15,1197.0710698465111,1198.9426470922247,1182.3261805701843,1190.2236328125,7086433
2022-11-16,1191.4561277313167,1194.1723297469184,1178.3775455967132,1183.3990478515625,9716161
2022-11-17,1180.020863607493,1192.825591205946,1177.7612057960014,1186.45751953125,6661451
2022-11-18,1189.972415409292,1190.9996093948082,1173.698388022442,1185.818359375,5303197
2022-11-21,1181.413258441568,1181.413258441568,1160.9165888885639,1164.477294921875,6390268
2022-11-22,1161.783907991267,1172.5115476255721,1157.9037056180239,1170.9366455078125,6611488
2022-11-23,1175.4787957552544,1176.80266503484,1165.0934735308952,1167.28466796875,6413408
2022-11-24,1171.3703518394527,1184.1522586948402,1163.2446877659072,1177.3504638671875,9389439
2022-11-25,1181.8697762735126,1198.2579106358316,1178.7198513447252,1194.925537109375,7349922
2022-11-28,1190.9541361505962,1242.1502306285356,1142.154626734269,1235.987548828125,31527484
2022-11-29,1234.3440108402901,1246.9889910362924,1229.8018737736188,1238.110107421875,11058913
2022-11-30,1238.247142030381,1253.288707028199,1231.7192011093234,1246.85205078125,26164986
2022-12-01,1251.6224067137045,1257.6481612150444,1239.8448724818554,1243.17724609375,9485801
2022-12-02,1246.235748845341,1254.4526976676975,1232.8147284105949,1242.6522216796875,11589592
2022-12-05,1238.0189040182454,1240.1872774344642,1222.4980932976318,1224.5294189453125,14828536
2022-12-06,1216.6091015367565,1231.1713003979203,1214.737403586102,1228.067138671875,8594245
2022-12-07,1225.693478313524,1230.258436618436,1206.132596960368,1209.9443359375,8462111
2022-12-08,1214.281053698547,1216.5635327967686,1205.1967796428094,1209.3736572265625,7757008
2022-12-09,1207.8899658959556,1214.2809794282305,1187.7356151104486,1191.0452880859375,12655763
2022-12-12,1180.272120443367,1197.3906539089487,1180.0437880026634,1192.871337890625,9479842
2022-12-13,1192.8713067918438,1201.9555809304147,1189.9497141999723,1198.3037109375,8333348
2022-12-14,1204.0782660411908,1204.6717371538757,1191.9126515922892,1193.9669189453125,7268947
2022-12-15,1188.0324923462415,1193.7386297598832,1173.6528618480468,1177.008056640625,8688551
2022-12-16,1173.6529134607251,1195.4734533972091,1167.78690686101,1171.187744140625,15837349
2022-12-19,1178.2177795852808,1188.7172073020977,1171.6898388274747,1186.5716552734375,7729933
2022-12-20,1179.541792973625,1198.7602374146065,1171.3704856304953,1196.843017578125,7467588
2022-12-21,1196.477661489117,1201.9555872542346,1175.9809916475376,1179.8155517578125,8527550
2022-12-22,1185.9781586267084,1189.013856887232,1171.7126347696108,1176.7569580078125,7451122
2022-12-23,1170.137785137051,1182.554553491853,1137.703712598857,1142.245849609375,10257115
2022-12-26,1147.9748739735228,1160.414342154975,1137.7721216907048,1152.22021484375,5990242
2022-12-27,1154.9364624540497,1163.518549950611,1148.2031310835503,1161.64697265625,5763271
2022-12-28,1158.5884232916014,1163.9750640999512,1151.0562304776126,1161.5328369140625,7459393
2022-12-29,1153.566904464591,1163.5641454874342,1152.882148696241,1161.0078125,6930648
2022-12-30,1161.829476176333,1176.3916749175478,1160.0035413220228,1162.7880859375,7289476
2023-01-02,1164.066351583663,1177.3048023328713,1163.244668797144,1175.8896484375,5316175
2023-01-03,1170.9366586985077,1174.565828259546,1163.0621480210023,1167.28466796875,7658932
2023-01-04,1167.2618507099899,1169.1107276232437,1147.6325061253483,1149.7095947265625,9264891
2023-01-05,1151.969321148222,1157.858149023016,1143.0676158255733,1147.6553955078125,13637099
2023-01-06,1153.4072395784428,1163.1306272948216,1149.5955006159752,1158.0863037109375,6349597
2023-01-09,1161.9207528429104,1187.8041821914996,1161.0306065888913,1185.4302978515625,10722753
2023-01-10,1189.6302560157692,1189.6302560157692,1162.240505708343,1167.9010009765625,8047142
2023-01-11,1165.2077656913489,1167.7184566325625,1150.873655990327,1153.1790771484375,11509553
2023-01-12,1152.5855061360771,1156.077627831873,1125.2641003718309,1128.2769775390625,17688773
2023-01-13,1122.2513519945564,1128.8705782042637,1111.3867843100481,1126.451171875,20618583
2023-01-16,1128.7791493112115,1131.951774613395,1107.917221092014,1115.723388671875,13623855
2023-01-17,1122.0686670526488,1133.481062404078,1118.6906511572718,1131.5638427734375,10751000
2023-01-18,1129.1444306357287,1137.178689301756,1123.1414974309203,1129.692138671875,13448286
2023-01-19,1128.8705038207283,1132.6366004638107,1121.4524163802744,1128.4825439453125,11940054
2023-01-20,1129.8291140692525,1129.8291140692525,1112.596474928504,1115.0615234375,14930286
2023-01-23,1117.960272105855,1125.811961602633,1107.004299933337,1109.4237060546875,10954118
2023-01-24,1113.851719292168,1115.51790607312,1089.8171651533376,1102.873046875,16488755
2023-01-25,1101.2753294802073,1102.302402806859,1086.461976225218,1087.6259765625,12385018
2023-01-27,1088.470529311336,1089.817098907081,1055.260297818003,1066.9923095703125,25830975
2023-01-30,1064.4132886312711,1082.764407064242,1050.3987961919847,1077.218017578125,21772103
2023-01-31,1087.3749062182637,1089.9541811505658,1068.6585300710096,1074.5245361328125,22691594
2023-02-01,1086.43914786492,1086.43914786492,1052.2246622437708,1068.156494140625,19347800
2023-02-02,1058.1590377354637,1071.85391093282,1054.9635914721293,1062.2447509765625,13662663
2023-02-03,1072.3105805967245,1072.3105805967245,1046.7467660021255,1063.1806640625,24699575
2023-02-06,1056.7896118119152,1059.528634971871,1052.5899131464937,1055.1690673828125,14837879
2023-02-07,1055.4202857843334,1062.4502927137798,1046.7467924098464,1052.6356201171875,15135435
2023-02-08,1055.8766387784026,1077.2863960062462,1053.137736379797,1073.6572265625,21160332
2023-02-09,1074.341987106508,1082.284961068636,1065.463103759131,1075.52880859375,13172763
2023-02-10,1075.0039060071294,1075.0039060071294,1059.6655455942528,1066.6728515625,10790445
2023-02-13,1068.293381324993,1072.7670546240697,1056.127767130611,1060.6014404296875,10352493
2023-02-14,1063.6143185684562,1087.329254712915,1060.738368480938,1085.5946044921875,14321920
2023-02-15,1084.6358877756606,1112.5735854842064,1083.2664969637603,1110.1768798828125,33503591
2023-02-16,1118.1656324865594,1124.7163944448255,1107.0270912647763,1109.3095703125,17264487
2023-02-17,1104.7217922905263,1117.2754874405753,1100.4306882070916,1113.9429931640625,11809520
2023-02-20,1116.13425652598,1118.3026298698114,1100.2025445254703,1102.16552734375,8836937
2023-02-21,1106.547846833629,1116.9558691842672,1101.22954869757,1111.158447265625,13311592
2023-02-22,1107.4380609994967,1109.2868172204335,1084.2023673241313,1085.9598388671875,11024335
2023-02-23,1085.5490279902117,1093.1953270218976,1077.9483712962124,1080.7557373046875,9851910
2023-02-24,1082.8100022510873,1093.8344379808216,1080.9840672539892,1088.1510009765625,9434053
2023-02-27,1087.3750050988056,1090.8672478016565,1073.543202799622,1080.91552734375,11199715
2023-02-28,1075.5516247048565,1080.5274845520237,1056.1734344203933,1060.2362060546875,21994038
2023-03-01,1070.0280642112666,1070.712820002187,1060.5557097259696,1069.982421875,11551145
2023-03-02,1066.8325430044117,1073.5202315216086,1059.8024162422653,1061.8338623046875,9333535
2023-03-03,1072.3789987479975,1092.6018137297042,1068.909698230002,1088.927001953125,14643807
2023-03-06,1095.5918675399987,1106.8216933590497,1095.5918675399987,1099.5633544921875,10171916
2023-03-08,1099.5632986303585,1104.265304210858,1088.7443751303776,1103.5120849609375,15782657
2023-03-09,1102.8958764013148,1103.3066574341256,1075.095225544964,1076.9896240234375,16235128
2023-03-10,1068.8868957671646,1070.0280749321848,1056.8124450060086,1060.3046875,13334091
2023-03-13,1063.1805534779228,1070.027990166369,1038.5297089513685,1042.866455078125,12771592
2023-03-14,1040.812257084253,1052.2018311560978,1035.8136967949142,1038.9635009765625,16027522
2023-03-15,1042.6839083296516,1049.1660857467195,1016.8004787547293,1021.2056884765625,21728555
2023-03-16,1023.9218900002587,1028.9432712307178,1005.2967990221152,1016.11572265625,18363159
2023-03-17,1024.7208434439497,1028.007574780085,1010.0901194945558,1014.8377075195312,34014213
2023-03-20,1011.1400066065017,1013.4224856028961,995.1625932582816,1004.8631591796875,19524589
2023-03-21,1012.9430039303461,1038.0732119172073,1012.0528577510236,1036.1102294921875,21400360
2023-03-22,1043.0948141638403,1046.0392280531037,1036.2473765076484,1039.26025390625,10920094
2023-03-23,1035.3343603002547,1036.2016854580306,1023.9447859117854,1026.1131591796875,16249370
2023-03-24,1024.9489888672188,1027.117362031003,1003.3795441878093,1005.7989501953125,12375945
2023-03-27,1012.2812223607901,1028.9432703448797,1004.3838307288752,1021.4338989257812,14054323
2023-03-28,1024.8349561252708,1030.0846702786253,1021.1829653124684,1026.2044677734375,12576424
2023-03-29,1022.095796356596,1024.7435346224438,1009.3595932977563,1020.1329345703125,18804065
2023-03-31,1029.3999027039445,1069.7770709600845,1029.2629756900762,1064.116455078125,28171201
2023-04-03,1070.4846960590223,1072.3106311531849,1056.7896998650788,1064.299072265625,10293043
2023-04-05,1071.8540232011114,1071.8540232011114,1053.8453439607506,1061.74267578125,16262928
2023-04-06,1058.2275373074351,1074.592970502133,1058.2275373074351,1068.8638916015625,18435046
2023-04-10,1072.7671126043012,1072.9496819536614,1059.779694186431,1061.2861328125,12961408
2023-04-11,1065.4630510078462,1068.6584973689567,1060.920914302666,1066.5357666015625,10542367
2023-04-12,1066.5357872569193,1080.8925957399235,1063.6599579243734,1071.23779296875,18179087
2023-04-13,1074.1365320735108,1079.9797173840186,1069.1151503508545,1075.27783203125,12378208
2023-04-17,1106.9814803229494,1106.9814803229494,1072.333391852291,1080.73291015625,17929479
2023-04-18,1085.0923881243807,1085.0923881243807,1061.8110548039576,1068.36181640625,10405576
2023-04-19,1067.768405195298,1076.3733137885806,1064.64142217666,1073.6800537109375,12273475
2023-04-20,1074.638679040759,1076.8755157885284,1064.595795217696,1070.9638671875,7007330
2023-04-21,1073.0637661728558,1077.7884724738815,1066.5586465106753,1072.310546875,7647317
2023-04-24,1084.1794719407253,1086.8727319946267,1071.8539885727766,1076.4190673828125,12936186
2023-04-25,1080.0709122812248,1086.7357798786459,1072.9952636709509,1084.65869140625,9236126
2023-04-26,1086.0054116702795,1089.2466212621475,1074.6158376300252,1078.2906494140625,8617834
2023-04-27,1084.1794457664448,1088.2878596252956,1079.1579437194785,1085.115234375,9167125
2023-04-28,1087.374995527852,1106.5022750107378,1087.2608896802224,1104.9500732421875,15565210
2023-05-02,1112.1170391794083,1116.4994278601828,1108.4194062766874,1114.3310546875,12981805
2023-05-03,1116.1342091904096,1116.1342091904096,1101.549188303151,1104.7674560546875,7061872
2023-05-04,1105.2467632974385,1119.717677582049,1102.2567073883076,1117.503662109375,8635233
2023-05-05,1114.3083172243437,1123.5979821409157,1112.0258380416835,1114.650634765625,8746585
2023-05-08,1118.4167001177036,1133.7778823916174,1115.746261129747,1128.4140625,9153782
2023-05-09,1129.8290394334551,1135.2158009724574,1124.4652198090143,1131.9061279296875,6464721
2023-05-10,1136.6766978121202,1141.173192717246,1132.659447469911,1139.6895751953125,10872255
2023-05-11,1140.7622816578707,1145.578272899187,1130.536707274967,1132.2486572265625,10557860
2023-05-12,1127.4553650769165,1135.4897449397138,1121.3839680276494,1134.097412109375,6955341
2023-05-15,1136.6310244600713,1143.318592964205,1128.9846046154787,1136.334228515625,6833343
2023-05-16,1138.5024831085086,1141.058816015231,1118.4850597805391,1120.1513671875,8717229
2023-05-17,1124.3510275803587,1125.2639949628326,1108.8302198375738,1113.5321044921875,8798967
2023-05-18,1118.2112689036005,1121.6122266625744,1107.9856952056505,1111.1356201171875,10525531
2023-05-19,1111.1355938507186,1116.5678769225615,1104.1967514891073,1114.7418212890625,8050447
2023-05-22,1111.5691808774143,1125.720598669704,1110.3595382742935,1120.6990966796875,7434906
2023-05-23,1123.2784399572938,1126.6336347127256,1119.0786204739588,1120.4937744140625,6092034
2023-05-24,1116.545095308795,1124.8076864197674,1110.861658447196,1113.9658203125,8112254
2023-05-25,1111.0672556833676,1117.9603357408223,1102.9187697829475,1113.8289794921875,11487863
2023-05-26,1122.0687058844728,1145.3500415058625,1118.7591533794464,1144.2088623046875,12626260
2023-05-29,1150.8278330032474,1154.9363674405995,1144.5282250956022,1150.645263671875,10010304
2023-05-30,1150.6454300892005,1158.451598350407,1147.7923008862115,1150.3487548828125,11342504
2023-05-31,1141.2414908293927,1145.7379850828543,1123.438083146388,1127.5008544921875,27107927
2023-06-01,1132.1802156805027,1134.34858906371,1122.068746948841,1124.46533203125,14592692
2023-06-02,1128.0032245554776,1133.4126870908076,1118.8733075639293,1120.79052734375,15800644
2023-06-05,1126.268543700321,1133.8235582589482,1122.274114564264,1130.8563232421875,10908682
2023-06-06,1133.6865172838243,1135.6265579862757,1123.8946668621782,1131.8148193359375,7493309
2023-06-07,1135.3070073943356,1141.241476547739,1128.7334248440704,1140.39697265625,10312545
2023-06-08,1143.9804362633743,1148.9334747780272,1137.1329993758209,1141.0816650390625,12071109
2023-06-09,1144.4370477074842,1145.1446246797914,1131.1985964976163,1133.0018310546875,5877018
2023-06-12,1130.0574375493186,1136.311403822295,1125.2641468372988,1134.006103515625,6391969
2023-06-13,1138.9590448637286,1151.946341592658,1134.9646161546627,1150.7593994140625,11248016
2023-06-14,1150.827933567815,1166.3488637759137,1149.0019986007082,1164.910888671875,13277380
2023-06-15,1164.888030487722,1169.7954267696327,1157.4471223513988,1165.23046875,11813494
2023-06-16,1168.72265257123,1178.856942021871,1168.72265257123,1176.574462890625,24171579
2023-06-19,1179.5873088461865,1179.5873088461865,1160.7111839901809,1164.8880615234375,6798554
2023-06-20,1162.9480481347903,1170.457299404325,1157.2189687814275,1167.3074951171875,6921096
2023-06-21,1167.2617442064677,1173.127750027222,1163.1533304634168,1170.59423828125,6961603
2023-06-22,1166.8053921892115,1174.702723824018,1155.8494202932393,1157.4471435546875,7619166
2023-06-23,1154.4343325060674,1156.4885999942844,1146.7195697742059,1147.9749755859375,6628570
2023-06-26,1144.436975506937,1148.2715353178476,1136.0831001245695,1139.2100830078125,12641159
2023-06-27,1139.666736088607,1145.578264166708,1135.1474200849475,1139.62109375,9689466
2023-06-28,1147.1760589375283,1158.519990797568,1140.2600374666351,1154.708251953125,11354006
2023-06-30,1162.4229485666156,1167.1020122895738,1156.5113003301233,1164.180419921875,11151555
2023-07-03,1167.741194264735,1196.9341777415286,1166.5086096788432,1194.0582275390625,12154387
2023-07-04,1198.3036177471888,1198.3036177471888,1174.6798459927943,1181.755615234375,8061643
2023-07-05,1190.9997357239995,1190.9997357239995,1175.8440646341217,1179.8155517578125,10248062
2023-07-06,1175.958111582341,1207.1824197013011,1175.958111582341,1204.5804443359375,19117987
2023-07-07,1202.8686056265724,1216.5406584496827,1199.6730384312104,1202.2294921875,13375267
2023-07-10,1227.4738168988026,1258.1047776229054,1221.128565671655,1248.5411376953125,33240016
2023-07-11,1256.6895309307056,1264.4955779542368,1249.705166712445,1262.076171875,20069348
2023-07-12,1262.806571231475,1279.103541836806,1260.683840337917,1263.468505859375,18733835
2023-07-13,1270.8408996155135,1277.7339788902639,1249.545369524751,1252.170166015625,14682934
2023-07-14,1255.3657025022662,1260.341562579208,1243.9989491216202,1251.120361328125,15124144
2023-07-17,1253.9962192785829,1285.0607786645128,1245.3227267228626,1276.68408203125,22220040
2023-07-18,1285.9509768018002,1295.286283587151,1274.995004828538,1287.52587890625,25867313
2023-07-19,1291.8854597114334,1303.7543992835303,1276.8210735612868,1297.294921875,39122156
2023-07-20,1276.0147195399904,1301.2135132047797,1276.0147195399904,1295.7237548828125,38717624
2023-07-21,1290.3576048302098,1293.2755748788927,1248.1205739980844,1255.6134033203125,30249238
2023-07-24,1227.0515368964086,1243.8424839995957,1221.2649818512405,1230.216796875,23727866
2023-07-25,1233.4810641733905,1239.0203294862108,1226.5569523456327,1229.425537109375,12026020
2023-07-26,1229.029726310642,1259.6936470475673,1229.029726310642,1249.4063720703125,12911012
2023-07-27,1253.2889256301971,1255.06933898356,1231.6758304667376,1237.7838134765625,17226898
2023-07-28,1242.4082771327046,1257.6413476752305,1236.7206137066948,1250.22265625,20827852
2023-07-31,1250.222567835286,1263.1062644351005,1245.3261593927457,1260.8065185546875,8551174
2023-08-01,1263.6503718598296,1265.6286894674379,1239.0697997346808,1242.9769287109375,9536632
2023-08-02,1240.9986995264646,1242.383546099848,1218.4459496409647,1229.6976318359375,12748214
2023-08-03,1224.23249959185,1236.8936606795558,1215.7010043381908,1224.5291748046875,10168350
2023-08-04,1235.8549028515122,1244.3616435147105,1222.4023686926273,1241.171630859375,22885610
2023-08-07,1246.8346631113916,1250.4945023600335,1238.92139273861,1248.2442626953125,5982870
2023-08-08,1250.2967221809695,1253.4867351589849,1236.2259624118224,1240.7265625,9844072
2023-08-09,1238.8472469851743,1250.7912910864598,1227.1009863432985,1248.911865234375,11486586
2023-08-10,1248.7882887892447,1261.1775274732204,1240.627728317359,1254.4759521484375,15470598
2023-08-11,1252.4975295128647,1265.5544976220099,1242.5565564009414,1259.767822265625,22179330
2023-08-14,1255.7371227128601,1277.1524353275731,1248.8130109688743,1274.65478515625,9575812
2023-08-16,1261.6721656259772,1277.3998161442023,1261.6721656259772,1273.6162109375,10203112
2023-08-17,1269.6347394983914,1275.0751125275667,1252.6953962030047,1255.242431640625,13673744
2023-08-18,1251.9041214413387,1274.827925208279,1240.6771930744892,1264.5406494140625,18639978
2023-08-21,1260.6443643964944,1268.3374245054665,1248.5836072167706,1250.74267578125,9221746
2023-08-22,1249.204008079304,1259.6517042081298,1240.319812990251,1250.44482421875,7713044
2023-08-23,1252.8272476636503,1262.0838090060652,1249.2288807667073,1251.8345947265625,9517952
2023-08-24,1260.6195534341234,1260.6195534341234,1226.4227081001463,1230.7904052734375,14140020
2023-08-25,1218.9778633049934,1243.2978613921046,1212.3271367872899,1225.1075439453125,22222400
2023-08-28,1226.9189266304347,1232.87484375,1206.6192242506277,1212.897705078125,12580826
2023-08-29,1217.0173382536789,1217.7121468384466,1195.2285336373561,1201.2838134765625,16876644
2023-08-30,1207.066064519438,1212.525656094156,1198.628513903965,1200.142333984375,12168946
2023-08-31,1202.5990605910981,1203.5917135507277,1191.133870437995,1194.6578369140625,21638600
2023-09-01,1194.4343955405523,1203.9141576589248,1192.0023233270636,1197.4619140625,18112842
2023-09-04,1197.4619529612135,1202.921543874001,1193.8140262826475,1196.494140625,9347626
2023-09-05,1201.1101487589585,1208.033879307401,1197.362859390741,1202.89697265625,8675876
2023-09-06,1201.6560920331103,1209.125708635972,1199.745186611218,1205.4281005859375,8200370
2023-09-07,1201.9537313347682,1210.1679582595825,1196.6430625915527,1207.06591796875,13652572
2023-09-08,1211.0365924741222,1218.9778160313297,1202.5742018862823,1215.1064453125,23109288
2023-09-11,1216.9924464989115,1229.326207160582,1216.9924464989115,1228.20947265625,13271074
2023-09-12,1232.3785847782628,1232.3785847782628,1209.026400892418,1210.4658203125,16255666
2023-09-13,1211.0365644667,1222.2783103355039,1204.2120756300537,1216.52099609375,12803338
2023-09-14,1220.9630582690309,1223.8417758931353,1213.5181615722684,1217.6376953125,9209636
2023-09-15,1224.9336610195687,1224.9336610195687,1215.7516218263509,1219.89599609375,25468592
2023-09-18,1211.061482045193,1216.4962329024152,1207.0908701058952,1209.274658203125,7516300
2023-09-20,1202.623922773179,1204.882232531632,1168.8488809798134,1182.3240966796875,57081884
2023-09-21,1178.7504333612094,1186.269851496792,1171.3303774506073,1173.7127685546875,12226182
2023-09-22,1179.2716708437545,1182.4729522811776,1166.367182863141,1168.823974609375,19176786
2023-09-25,1166.5657437194718,1171.6779308453931,1158.9720452955405,1161.6273193359375,14254884
2023-09-26,1160.684310036077,1166.4664650387544,1159.2201711598175,1162.644775390625,10087782
2023-09-27,1163.1411580463555,1177.1872222950064,1160.6595255350553,1175.747802734375,11722778
2023-09-28,1182.7460248832851,1182.7460248832851,1153.959088482433,1158.4757080078125,14518346
2023-09-29,1162.2973995824232,1175.847137006539,1158.475709840611,1163.8856201171875,12342014
2023-10-03,1156.4158809171215,1159.2201982891547,1149.4921506176527,1150.5592041015625,8859056
2023-10-04,1146.0178196869251,1150.981084388904,1139.1189302205564,1148.5738525390625,10286386
2023-10-05,1151.1052273242312,1156.1428927957072,1146.017880733707,1148.5491943359375,10953682
2023-10-06,1150.0132553057874,1153.8597853939605,1147.5316229908371,1150.4847412109375,5431026
2023-10-09,1145.5711149238573,1147.4818990309532,1139.0691900320726,1140.6822509765625,7576878
2023-10-10,1144.8018394410437,1150.435072150941,1143.4121010954177,1145.719970703125,10236032
2023-10-11,1148.7227620999727,1166.2182699823193,1148.0031129607796,1163.910400390625,9814118
2023-10-12,1163.3148210249558,1171.0078811502246,1160.485663265934,1166.0693359375,12554450
2023-10-13,1161.4039150831682,1170.0896281233202,1156.0187245288932,1166.019775390625,10150316
2023-10-16,1163.885548402189,1168.6254903286665,1159.4186102633319,1163.4140625,5929036
2023-10-17,1169.3451452373686,1171.18152891328,1162.0491704758838,1168.972900390625,7928180
